Gene stable ID	Gene name	Pig gene stable ID	Pig gene name	Pig homology type
ENSG00000207511	RNU6-771P	ENSSSCG00000036166	U6	ortholog_one2many
ENSG00000163283	ALPP	ENSSSCG00000016284		ortholog_one2many
ENSG00000239149	SNORA59A	ENSSSCG00000041182		ortholog_one2one
ENSG00000252151	RNU6-1265P	ENSSSCG00000018511	U6	ortholog_one2one
ENSG00000275489	C17orf98	ENSSSCG00000037753	C17orf98	ortholog_one2one
ENSG00000200975	RNU1-7P	ENSSSCG00000019870	U1	ortholog_one2many
ENSG00000200403	RNU6-1099P	ENSSSCG00000033488	U6	ortholog_one2one
ENSG00000213218	CSH2	ENSSSCG00000034212	GH1	ortholog_one2many
ENSG00000263793	MIR3115	ENSSSCG00000029242		ortholog_one2one
ENSG00000240490	RN7SL277P	ENSSSCG00000024195	Metazoa_SRP	ortholog_one2many
ENSG00000149260	CAPN5	ENSSSCG00000014875	CAPN5	ortholog_one2one
ENSG00000252802	Y_RNA	ENSSSCG00000031693	Y_RNA	ortholog_one2many
ENSG00000253005	RNU6-176P	ENSSSCG00000020360	U6	ortholog_one2one
ENSG00000200254	RNU6-536P	ENSSSCG00000034130	U6	ortholog_one2one
ENSG00000206700	RNU6-723P	ENSSSCG00000019643	U6	ortholog_one2one
ENSG00000206627	RNU6-969P	ENSSSCG00000019686	U6	ortholog_one2one
ENSG00000207508	RNU6-1237P	ENSSSCG00000019512	U6	ortholog_one2many
ENSG00000207508	RNU6-1237P	ENSSSCG00000037946	U6	ortholog_one2many
ENSG00000207194	RNU6-1026P	ENSSSCG00000035688	U6	ortholog_one2many
ENSG00000207194	RNU6-1026P	ENSSSCG00000024083	U6	ortholog_one2many
ENSG00000212360	RNU6-1177P	ENSSSCG00000038574	U6	ortholog_many2many
ENSG00000212360	RNU6-1177P	ENSSSCG00000035235	U6	ortholog_many2many
ENSG00000163286	ALPG	ENSSSCG00000016284		ortholog_one2many
ENSG00000201153	RNU6-371P	ENSSSCG00000035021	U6	ortholog_one2many
ENSG00000223152	RNU4-88P	ENSSSCG00000039292	U4	ortholog_one2many
ENSG00000252338	RNU6-503P	ENSSSCG00000020641	U6	ortholog_one2one
ENSG00000105270	CLIP3	ENSSSCG00000002921	CLIP3	ortholog_one2one
ENSG00000251958	RNU6-1102P	ENSSSCG00000034121	U6	ortholog_one2one
ENSG00000108375	RNF43	ENSSSCG00000017640		ortholog_one2many
ENSG00000212257	RNU6-1176P	ENSSSCG00000033349	U6	ortholog_one2one
ENSG00000284202	MIR137	ENSSSCG00000019038	MIR137	ortholog_one2one
ENSG00000198974	MIR30E	ENSSSCG00000019493	ssc-mir-30e	ortholog_one2one
ENSG00000177479	ARIH2	ENSSSCG00000011367	ARIH2	ortholog_one2one
ENSG00000199135	MIR101-1	ENSSSCG00000019990	ssc-mir-101-2	ortholog_one2one
ENSG00000207962	MIR30C1	ENSSSCG00000018207	ssc-mir-30c-1	ortholog_one2one
ENSG00000207234	RNU6-125P	ENSSSCG00000031908	U6	ortholog_one2many
ENSG00000207234	RNU6-125P	ENSSSCG00000035191	U6	ortholog_one2many
ENSG00000207234	RNU6-125P	ENSSSCG00000020218	U6	ortholog_one2many
ENSG00000212459	RNU6-695P	ENSSSCG00000040336	U6	ortholog_one2one
ENSG00000163295	ALPI	ENSSSCG00000016284		ortholog_one2many
ENSG00000249141		ENSSSCG00000004024		ortholog_one2many
ENSG00000283899	MIR761	ENSSSCG00000018302		ortholog_one2one
ENSG00000252530	RNU6-965P	ENSSSCG00000039452	U6	ortholog_one2one
ENSG00000026297	RNASET2	ENSSSCG00000004024		ortholog_one2many
ENSG00000164900	GBX1	ENSSSCG00000032249	GBX1	ortholog_one2one
ENSG00000196275	GTF2IRD2	ENSSSCG00000028635		ortholog_one2many
ENSG00000171551	ECEL1	ENSSSCG00000016285	ECEL1	ortholog_one2one
ENSG00000252135	RNU1-155P	ENSSSCG00000021771	U1	ortholog_one2many
ENSG00000238825	RNVU1-2	ENSSSCG00000034016	U1	ortholog_one2one
ENSG00000181038	METTL23	ENSSSCG00000023139	METTL23	ortholog_one2one
ENSG00000273768	RNVU1-29	ENSSSCG00000034808	U1	ortholog_one2many
ENSG00000273768	RNVU1-29	ENSSSCG00000034558	U1	ortholog_one2many
ENSG00000252717	RNU6-352P	ENSSSCG00000020480	U6	ortholog_one2one
ENSG00000252840		ENSSSCG00000020125		ortholog_one2one
ENSG00000105261	OVOL3	ENSSSCG00000042327	OVOL3	ortholog_one2one
ENSG00000207321	RNU6-160P	ENSSSCG00000040014	U6	ortholog_one2one
ENSG00000105258	POLR2I	ENSSSCG00000039196	POLR2I	ortholog_one2one
ENSG00000207472	RNU6-41P	ENSSSCG00000034999	U6	ortholog_one2many
ENSG00000254550	OMP	ENSSSCG00000046906		ortholog_one2one
ENSG00000199849	RNU5F-6P	ENSSSCG00000020485	U5	ortholog_one2one
ENSG00000137474	MYO7A	ENSSSCG00000014876	MYO7A	ortholog_one2one
ENSG00000252682		ENSSSCG00000018649		ortholog_one2many
ENSG00000285480	H2BE1	ENSSSCG00000049336	H2BE1	ortholog_one2one
ENSG00000200139	RNU6-778P	ENSSSCG00000019289	U6	ortholog_one2many
ENSG00000283575	U6	ENSSSCG00000035303	U6	ortholog_one2many
ENSG00000146707	POMZP3	ENSSSCG00000007691	ZP3	ortholog_one2many
ENSG00000105254	TBCB	ENSSSCG00000002926	TBCB	ortholog_one2one
ENSG00000207975	MIR181B1	ENSSSCG00000019366	ssc-mir-181b-1	ortholog_one2one
ENSG00000206684	RNU6-157P	ENSSSCG00000019413	U6	ortholog_one2one
ENSG00000207759	MIR181A1	ENSSSCG00000019722	ssc-mir-181a-1	ortholog_one2one
ENSG00000202329	RNU6-609P	ENSSSCG00000034011	U6	ortholog_one2many
ENSG00000152939	MARVELD2	ENSSSCG00000016959	MARVELD2	ortholog_one2one
ENSG00000221673	U3	ENSSSCG00000045814	U3	ortholog_one2many
ENSG00000215938	MIR190B	ENSSSCG00000018626	ssc-mir-190b	ortholog_one2one
ENSG00000284485	MIR205	ENSSSCG00000018753	ssc-mir-205	ortholog_one2one
ENSG00000199059	MIR135B	ENSSSCG00000035140		ortholog_one2one
ENSG00000212230	RNU6-747P	ENSSSCG00000036581	U6	ortholog_one2many
ENSG00000252371	RNU6-725P	ENSSSCG00000020189	U6	ortholog_one2many
ENSG00000226690		ENSSSCG00000049585		ortholog_one2one
ENSG00000011143	MKS1	ENSSSCG00000017635	MKS1	ortholog_one2one
ENSG00000202300	RNU6-487P	ENSSSCG00000035113	U6	ortholog_one2many
ENSG00000202300	RNU6-487P	ENSSSCG00000020486	U6	ortholog_one2many
ENSG00000202300	RNU6-487P	ENSSSCG00000018304	U6	ortholog_one2many
ENSG00000202300	RNU6-487P	ENSSSCG00000040848	U6	ortholog_one2many
ENSG00000202300	RNU6-487P	ENSSSCG00000031153	U6	ortholog_one2many
ENSG00000252282	RNU6-1089P	ENSSSCG00000031297	U6	ortholog_one2many
ENSG00000252282	RNU6-1089P	ENSSSCG00000040537	U6	ortholog_one2many
ENSG00000212398	RNU6-1248P	ENSSSCG00000020289	U6	ortholog_one2many
ENSG00000202609	MIR488	ENSSSCG00000018556		ortholog_one2one
ENSG00000122545	SEPTIN7	ENSSSCG00000016661	SEPTIN7	ortholog_one2one
ENSG00000212187		ENSSSCG00000033408		ortholog_one2many
ENSG00000212187		ENSSSCG00000039765		ortholog_one2many
ENSG00000237412	PRSS56	ENSSSCG00000016286	PRSS56	ortholog_one2one
ENSG00000212157	RNU6-1319P	ENSSSCG00000036581	U6	ortholog_one2many
ENSG00000207624	MIR194-1	ENSSSCG00000040000	ssc-mir-194b	ortholog_one2one
ENSG00000135902	CHRND	ENSSSCG00000016287	CHRND	ortholog_one2one
ENSG00000222650	RNU2-70P	ENSSSCG00000018854	U2	ortholog_one2one
ENSG00000201170	RNU1-132P	ENSSSCG00000019588	U1	ortholog_one2one
ENSG00000283844	MIR214	ENSSSCG00000018758	ssc-mir-214	ortholog_one2one
ENSG00000208024	MIR199A2	ENSSSCG00000019027	MIR199A-1	ortholog_one2one
ENSG00000126247	CAPNS1	ENSSSCG00000030149	CAPNS1	ortholog_one2one
ENSG00000222370	SNORA36B	ENSSSCG00000018308		ortholog_one2one
ENSG00000202025	RNU6-1240P	ENSSSCG00000038574	U6	ortholog_many2many
ENSG00000202025	RNU6-1240P	ENSSSCG00000035235	U6	ortholog_many2many
ENSG00000201129	SNORA58B	ENSSSCG00000040143		ortholog_one2one
ENSG00000181472	ZBTB2	ENSSSCG00000004090	ZBTB2	ortholog_one2one
ENSG00000143149	ALDH9A1	ENSSSCG00000006324		ortholog_many2many
ENSG00000183474	GTF2H2C	ENSSSCG00000028786		ortholog_one2many
ENSG00000155906	RMND1	ENSSSCG00000004089	RMND1	ortholog_one2one
ENSG00000196811	CHRNG	ENSSSCG00000016288	CHRNG	ortholog_one2one
ENSG00000162545	CAMK2N1	ENSSSCG00000024009		ortholog_one2one
ENSG00000090432	MUL1	ENSSSCG00000028045	MUL1	ortholog_one2one
ENSG00000146476	ARMT1	ENSSSCG00000004088	ARMT1	ortholog_one2one
ENSG00000183114	FAM43B	ENSSSCG00000030706	FAM43B	ortholog_one2one
ENSG00000158825	CDA	ENSSSCG00000021259	CDA	ortholog_one2one
ENSG00000129055	ANAPC13	ENSSSCG00000033057	ANAPC13	ortholog_one2one
ENSG00000120262	CCDC170	ENSSSCG00000004087	CCDC170	ortholog_one2one
ENSG00000158828	PINK1	ENSSSCG00000003506	PINK1	ortholog_one2one
ENSG00000252705	RNU6-175P	ENSSSCG00000032387	U6	ortholog_one2one
ENSG00000143952	VPS54	ENSSSCG00000027509	VPS54	ortholog_one2one
ENSG00000134371	CDC73	ENSSSCG00000010801	CDC73	ortholog_one2one
ENSG00000114019	AMOTL2	ENSSSCG00000011643	AMOTL2	ortholog_one2one
ENSG00000004139	SARM1	ENSSSCG00000030358	SARM1	ortholog_one2one
ENSG00000183807	FAM162B	ENSSSCG00000038522	FAM162B	ortholog_one2one
ENSG00000173612	GPRC6A	ENSSSCG00000036207	GPRC6A	ortholog_one2one
ENSG00000182095	TNRC18	ENSSSCG00000022553	TNRC18	ortholog_one2one
ENSG00000162630	B3GALT2	ENSSSCG00000010800	B3GALT2	ortholog_one2one
ENSG00000240692	RN7SL538P	ENSSSCG00000024195	Metazoa_SRP	ortholog_one2many
ENSG00000066557	LRRC40	ENSSSCG00000037252		ortholog_one2many
ENSG00000066557	LRRC40	ENSSSCG00000003792		ortholog_one2many
ENSG00000185002	RFX6	ENSSSCG00000039333	RFX6	ortholog_one2one
ENSG00000076351	SLC46A1	ENSSSCG00000023478	SLC46A1	ortholog_one2one
ENSG00000197329	PELI1	ENSSSCG00000028947	PELI1	ortholog_one2one
ENSG00000116754	SRSF11	ENSSSCG00000003791	SRSF11	ortholog_one2one
ENSG00000114544	SLC41A3	ENSSSCG00000001825	SLC41A3	ortholog_one2one
ENSG00000075702	WDR62	ENSSSCG00000002923	WDR62	ortholog_one2one
ENSG00000258472		ENSSSCG00000017758	SPAG5	ortholog_one2many
ENSG00000197822	OCLN	ENSSSCG00000021514	OCLN	ortholog_one2one
ENSG00000007216	SLC13A2	ENSSSCG00000017763	SLC13A2	ortholog_one2one
ENSG00000078487	ZCWPW1	ENSSSCG00000007659	ZCWPW1	ortholog_one2one
ENSG00000153303	FRMD1	ENSSSCG00000004017		ortholog_one2one
ENSG00000113396	SLC27A6	ENSSSCG00000014257	SLC27A6	ortholog_one2one
ENSG00000118454	ANKRD13C	ENSSSCG00000003790	ANKRD13C	ortholog_one2one
ENSG00000109103	UNC119	ENSSSCG00000017761	UNC119	ortholog_one2one
ENSG00000066583	ISOC1	ENSSSCG00000014258	ISOC1	ortholog_one2one
ENSG00000116761	CTH	ENSSSCG00000003789	CTH	ortholog_one2one
ENSG00000115762	PLEKHB2	ENSSSCG00000028679	PLEKHB2	ortholog_one2one
ENSG00000170379	TCAF2	ENSSSCG00000032422		ortholog_one2many
ENSG00000168014	C2CD3	ENSSSCG00000014835	C2CD3	ortholog_one2one
ENSG00000206077	ZDHHC11B	ENSSSCG00000040193		ortholog_one2many
ENSG00000072609	CHFR	ENSSSCG00000009732	CHFR	ortholog_one2one
ENSG00000087111	PIGS	ENSSSCG00000026706	PIGS	ortholog_one2one
ENSG00000170909	OSCAR	ENSSSCG00000003259	OSCAR	ortholog_one2one
ENSG00000173545	ZNF622	ENSSSCG00000016793	ZNF622	ortholog_one2one
ENSG00000007968	E2F2	ENSSSCG00000032710	E2F2	ortholog_one2one
ENSG00000219545	UMAD1	ENSSSCG00000036169	UMAD1	ortholog_one2one
ENSG00000117318	ID3	ENSSSCG00000039514	ID3	ortholog_one2one
ENSG00000085274	MYNN	ENSSSCG00000026829	MYNN	ortholog_one2one
ENSG00000164707	SLC13A4	ENSSSCG00000016527		ortholog_one2one
ENSG00000171617	ENC1	ENSSSCG00000014072	ENC1	ortholog_one2one
ENSG00000142676	RPL11	ENSSSCG00000036398		ortholog_one2many
ENSG00000142676	RPL11	ENSSSCG00000024260	RPL11	ortholog_one2many
ENSG00000180658	OR2A4	ENSSSCG00000015469		ortholog_one2many
ENSG00000236761	CTAGE9	ENSSSCG00000004983		ortholog_one2many
ENSG00000118523	CCN2	ENSSSCG00000004192	CCN2	ortholog_one2one
ENSG00000112893	MAN2A1	ENSSSCG00000014195	MAN2A1	ortholog_one2one
ENSG00000144868	TMEM108	ENSSSCG00000011635	TMEM108	ortholog_one2one
ENSG00000011007	ELOA	ENSSSCG00000025440	ELOA	ortholog_one2one
ENSG00000170906	NDUFA3	ENSSSCG00000001790		ortholog_one2many
ENSG00000170906	NDUFA3	ENSSSCG00000003261		ortholog_one2many
ENSG00000130396	AFDN	ENSSSCG00000004018	AFDN	ortholog_one2one
ENSG00000109107	ALDOC	ENSSSCG00000017759	ALDOC	ortholog_one2one
ENSG00000106603	COA1	ENSSSCG00000027491		ortholog_one2one
ENSG00000057757	PITHD1	ENSSSCG00000023495	PITHD1	ortholog_one2one
ENSG00000221955	SLC12A8	ENSSSCG00000011860	SLC12A8	ortholog_one2one
ENSG00000011009	LYPLA2	ENSSSCG00000023191	LYPLA2	ortholog_one2one
ENSG00000105618	PRPF31	ENSSSCG00000003263	PRPF31	ortholog_one2one
ENSG00000284922		ENSSSCG00000014805		ortholog_one2many
ENSG00000113739	STC2	ENSSSCG00000016983	STC2	ortholog_one2one
ENSG00000106304	SPAM1	ENSSSCG00000016601	SPAM1	ortholog_one2one
ENSG00000149231	CCDC82	ENSSSCG00000014972	CCDC82	ortholog_one2one
ENSG00000134987	WDR36	ENSSSCG00000014199	WDR36	ortholog_one2one
ENSG00000146910	CNPY1	ENSSSCG00000043069		ortholog_one2one
ENSG00000117308	GALE	ENSSSCG00000027827	GALE	ortholog_one2one
ENSG00000173272	MZT2A	ENSSSCG00000010104		ortholog_one2many
ENSG00000105997	HOXA3	ENSSSCG00000016705	HOXA3	ortholog_one2one
ENSG00000075886	TUBA3D	ENSSSCG00000010099		ortholog_many2many
ENSG00000075886	TUBA3D	ENSSSCG00000010103		ortholog_many2many
ENSG00000198836	OPA1	ENSSSCG00000011822	OPA1	ortholog_one2one
ENSG00000174945	AMZ1	ENSSSCG00000007564	AMZ1	ortholog_one2one
ENSG00000139193	CD27	ENSSSCG00000000705	CD27	ortholog_one2one
ENSG00000139200	PIANP	ENSSSCG00000000692	PIANP	ortholog_one2one
ENSG00000088038	CNOT3	ENSSSCG00000003264	CNOT3	ortholog_one2one
ENSG00000182613	OR2V2	ENSSSCG00000050084		ortholog_one2many
ENSG00000177721	ANXA2R	ENSSSCG00000016868		ortholog_one2many
ENSG00000177721	ANXA2R	ENSSSCG00000049067		ortholog_one2many
ENSG00000177721	ANXA2R	ENSSSCG00000046676		ortholog_one2many
ENSG00000113108	APBB3	ENSSSCG00000014366	APBB3	ortholog_one2one
ENSG00000139631	CSAD	ENSSSCG00000000259	CSAD	ortholog_one2one
ENSG00000183340	JRKL	ENSSSCG00000034924	JRKL	ortholog_one2one
ENSG00000151715	TMEM45B	ENSSSCG00000015241	TMEM45B	ortholog_one2one
ENSG00000173041	ZNF680	ENSSSCG00000043541		ortholog_one2many
ENSG00000170325	PRDM10	ENSSSCG00000015243	PRDM10	ortholog_one2one
ENSG00000076382	SPAG5	ENSSSCG00000017758	SPAG5	ortholog_one2many
ENSG00000182901	RGS7	ENSSSCG00000010840	RGS7	ortholog_one2one
ENSG00000198039	ZNF273	ENSSSCG00000043541		ortholog_one2many
ENSG00000196313	POM121	ENSSSCG00000016789		ortholog_many2many
ENSG00000196313	POM121	ENSSSCG00000007705		ortholog_many2many
ENSG00000064933	PMS1	ENSSSCG00000016045	PMS1	ortholog_one2one
ENSG00000214022	REPIN1	ENSSSCG00000033708	REPIN1	ortholog_one2one
ENSG00000105617	LENG1	ENSSSCG00000003265	LENG1	ortholog_one2one
ENSG00000167608	TMC4	ENSSSCG00000003266	TMC4	ortholog_one2one
ENSG00000132703	APCS	ENSSSCG00000037268	APCS	ortholog_one2one
ENSG00000196456	ZNF775	ENSSSCG00000032098		ortholog_one2one
ENSG00000118507	AKAP7	ENSSSCG00000036790	AKAP7	ortholog_one2one
ENSG00000132693	CRP	ENSSSCG00000006403	CRP	ortholog_one2one
ENSG00000158716	DUSP23	ENSSSCG00000033585	DUSP23	ortholog_one2one
ENSG00000171115	GIMAP8	ENSSSCG00000016452	GIMAP8	ortholog_one2one
ENSG00000166225	FRS2	ENSSSCG00000000493	FRS2	ortholog_one2one
ENSG00000181036	FCRL6	ENSSSCG00000006397	FCRL6	ortholog_one2one
ENSG00000106526	ACTR3C	ENSSSCG00000016426		ortholog_one2many
ENSG00000118518	RNF146	ENSSSCG00000004217	RNF146	ortholog_one2one
ENSG00000007202	KIAA0100	ENSSSCG00000017764	KIAA0100	ortholog_one2one
ENSG00000125505	MBOAT7	ENSSSCG00000003267	MBOAT7	ortholog_one2one
ENSG00000164600	NEUROD6	ENSSSCG00000039501	NEUROD6	ortholog_one2one
ENSG00000093144	ECHDC1	ENSSSCG00000004216	ECHDC1	ortholog_one2one
ENSG00000180347	ITPRID1	ENSSSCG00000016671	ITPRID1	ortholog_one2one
ENSG00000158714	SLAMF8	ENSSSCG00000006398	SLAMF8	ortholog_one2one
ENSG00000243284	VSIG8	ENSSSCG00000006399	VSIG8	ortholog_one2one
ENSG00000213085	CFAP45	ENSSSCG00000006394	CFAP45	ortholog_one2one
ENSG00000084234	APLP2	ENSSSCG00000015244	APLP2	ortholog_one2one
ENSG00000170892	TSEN34	ENSSSCG00000003268	TSEN34	ortholog_one2one
ENSG00000085552	IGSF9	ENSSSCG00000006396	IGSF9	ortholog_one2one
ENSG00000186468	RPS23	ENSSSCG00000014133	RPS23	ortholog_one2one
ENSG00000170889	RPS9	ENSSSCG00000029785	RPS9	ortholog_one2one
ENSG00000111404	RERGL	ENSSSCG00000040822	RERGL	ortholog_one2one
ENSG00000172795	DCP2	ENSSSCG00000014204	DCP2	ortholog_one2one
ENSG00000132581	SDF2	ENSSSCG00000017772	SDF2	ortholog_one2one
ENSG00000162723	SLAMF9	ENSSSCG00000006400	SLAMF9	ortholog_one2one
ENSG00000109111	SUPT6H	ENSSSCG00000017773	SUPT6H	ortholog_one2one
ENSG00000168916	ZNF608	ENSSSCG00000014242		ortholog_one2one
ENSG00000124812	CRISP1	ENSSSCG00000001739	CRISP1	ortholog_one2one
ENSG00000134668	SPOCD1	ENSSSCG00000003606	SPOCD1	ortholog_one2one
ENSG00000163331	DAPL1	ENSSSCG00000015879	DAPL1	ortholog_one2one
ENSG00000113312	TTC1	ENSSSCG00000040528	TTC1	ortholog_one2one
ENSG00000040933	INPP4A	ENSSSCG00000008190	INPP4A	ortholog_one2one
ENSG00000177684	DEFB114	ENSSSCG00000001741	DEFB114	ortholog_one2one
ENSG00000214642	DEFB113	ENSSSCG00000034490	DEFB113	ortholog_one2one
ENSG00000149418	ST14	ENSSSCG00000015246	ST14	ortholog_one2one
ENSG00000203970	DEFB110	ENSSSCG00000001743	DEFB110	ortholog_one2one
ENSG00000180872	DEFB112	ENSSSCG00000036460		ortholog_one2one
ENSG00000168394	TAP1	ENSSSCG00000025618	TAP1	ortholog_one2one
ENSG00000170234	PWWP2A	ENSSSCG00000017038	PWWP2A	ortholog_one2one
ENSG00000145808	ADAMTS19	ENSSSCG00000014259	ADAMTS19	ortholog_one2one
ENSG00000103355	PRSS33	ENSSSCG00000030518	PRSS33	ortholog_one2one
ENSG00000172409	CLP1	ENSSSCG00000031442	CLP1	ortholog_one2one
ENSG00000109113	RAB34	ENSSSCG00000017769	RAB34	ortholog_one2one
ENSG00000145632	PLK2	ENSSSCG00000016925	PLK2	ortholog_one2one
ENSG00000244694	PTCHD4	ENSSSCG00000001729	PTCHD4	ortholog_one2one
ENSG00000196812	ZSCAN16	ENSSSCG00000022664	ZSCAN16	ortholog_one2one
ENSG00000198315	ZKSCAN8	ENSSSCG00000001201	ZKSCAN8	ortholog_one2one
ENSG00000163399	ATP1A1	ENSSSCG00000006740	ATP1A1	ortholog_one2one
ENSG00000198040	ZNF84	ENSSSCG00000009729	ZNF84	ortholog_one2one
ENSG00000177200	CHD9	ENSSSCG00000033591	CHD9	ortholog_one2one
ENSG00000197279	ZNF165	ENSSSCG00000001197	ZNF165	ortholog_one2one
ENSG00000212385	RNU6-817P	ENSSSCG00000031156	U6	ortholog_one2many
ENSG00000175857	GAPT	ENSSSCG00000035276	GAPT	ortholog_one2one
ENSG00000135298	ADGRB3	ENSSSCG00000004270	ADGRB3	ortholog_one2one
ENSG00000177888	ZBTB41	ENSSSCG00000010897	ZBTB41	ortholog_one2one
ENSG00000145723	GIN1	ENSSSCG00000025287	GIN1	ortholog_one2one
ENSG00000104880	ARHGEF18	ENSSSCG00000013568	ARHGEF18	ortholog_one2one
ENSG00000243364	EFNA4	ENSSSCG00000036831	EFNA4	ortholog_one2one
ENSG00000120279	MYCT1	ENSSSCG00000031536	MYCT1	ortholog_one2one
ENSG00000198077	CYP2A7	ENSSSCG00000002993	CYP2A19	ortholog_one2many
ENSG00000280236	OR12D2	ENSSSCG00000040873		ortholog_one2many
ENSG00000280236	OR12D2	ENSSSCG00000042183		ortholog_one2many
ENSG00000280236	OR12D2	ENSSSCG00000045773		ortholog_one2many
ENSG00000280236	OR12D2	ENSSSCG00000038893		ortholog_one2many
ENSG00000280236	OR12D2	ENSSSCG00000039937		ortholog_one2many
ENSG00000280236	OR12D2	ENSSSCG00000050013		ortholog_one2many
ENSG00000280236	OR12D2	ENSSSCG00000032837		ortholog_one2many
ENSG00000280236	OR12D2	ENSSSCG00000037848		ortholog_one2many
ENSG00000280236	OR12D2	ENSSSCG00000037833		ortholog_one2many
ENSG00000280236	OR12D2	ENSSSCG00000049972		ortholog_one2many
ENSG00000280236	OR12D2	ENSSSCG00000034397		ortholog_one2many
ENSG00000280236	OR12D2	ENSSSCG00000032579		ortholog_one2many
ENSG00000280236	OR12D2	ENSSSCG00000037242		ortholog_one2many
ENSG00000280236	OR12D2	ENSSSCG00000047387		ortholog_one2many
ENSG00000251608	OR12D1	ENSSSCG00000040658		ortholog_one2one
ENSG00000204694	OR11A1	ENSSSCG00000044893		ortholog_one2one
ENSG00000251246		ENSSSCG00000006531		ortholog_one2many
ENSG00000143590	EFNA3	ENSSSCG00000006531		ortholog_one2many
ENSG00000185372	OR2V1	ENSSSCG00000050084		ortholog_one2many
ENSG00000112695	COX7A2	ENSSSCG00000004480	COX7A2	ortholog_one2one
ENSG00000169242	EFNA1	ENSSSCG00000006530	EFNA1	ortholog_one2one
ENSG00000113163	CERT1	ENSSSCG00000014081	CERT1	ortholog_one2one
ENSG00000099785	MARCHF2	ENSSSCG00000013601	MARCHF2	ortholog_one2one
ENSG00000243729	OR5V1	ENSSSCG00000038240		ortholog_one2many
ENSG00000243729	OR5V1	ENSSSCG00000038166		ortholog_one2many
ENSG00000243729	OR5V1	ENSSSCG00000039846		ortholog_one2many
ENSG00000243729	OR5V1	ENSSSCG00000031758		ortholog_one2many
ENSG00000112462	OR12D3	ENSSSCG00000030598	OR12D3	ortholog_one2one
ENSG00000139718	SETD1B	ENSSSCG00000051618		ortholog_one2one
ENSG00000169241	SLC50A1	ENSSSCG00000006529	SLC50A1	ortholog_one2one
ENSG00000175697	GPR156	ENSSSCG00000011888	GPR156	ortholog_one2one
ENSG00000118432	CNR1	ENSSSCG00000004309	CNR1	ortholog_one2one
ENSG00000204252	HLA-DOA	ENSSSCG00000001472	SLA-DOA	ortholog_one2one
ENSG00000169282	KCNAB1	ENSSSCG00000025810	KCNAB1	ortholog_one2one
ENSG00000138078	PREPL	ENSSSCG00000008448	PREPL	ortholog_one2one
ENSG00000070961	ATP2B1	ENSSSCG00000027898	ATP2B1	ortholog_one2one
ENSG00000166452	AKIP1	ENSSSCG00000033335	AKIP1	ortholog_one2one
ENSG00000257103	LSM14A	ENSSSCG00000002869	LSM14A	ortholog_one2one
ENSG00000099875	MKNK2	ENSSSCG00000013448	MKNK2	ortholog_one2one
ENSG00000163463	KRTCAP2	ENSSSCG00000006527	KRTCAP2	ortholog_one2one
ENSG00000238423	SNORD42B	ENSSSCG00000019783	SNORD42	ortholog_one2one
ENSG00000135702	CHST5	ENSSSCG00000002709		ortholog_one2many
ENSG00000238578	SNORD4A	ENSSSCG00000020020		ortholog_one2one
ENSG00000238649	SNORD42A	ENSSSCG00000038123	SNORD42	ortholog_one2one
ENSG00000238597	SNORD4B	ENSSSCG00000027915		ortholog_one2one
ENSG00000160606	TLCD1	ENSSSCG00000038650	TLCD1	ortholog_one2one
ENSG00000178188	SH2B1	ENSSSCG00000007804	SH2B1	ortholog_one2one
ENSG00000163462	TRIM46	ENSSSCG00000006526	TRIM46	ortholog_one2one
ENSG00000160602	NEK8	ENSSSCG00000017766	NEK8	ortholog_one2one
ENSG00000105699	LSR	ENSSSCG00000002884	LSR	ortholog_one2one
ENSG00000204248	COL11A2	ENSSSCG00000001473	COL11A2	ortholog_one2one
ENSG00000139211	AMIGO2	ENSSSCG00000000810	AMIGO2	ortholog_one2one
ENSG00000175348	TMEM9B	ENSSSCG00000014577	TMEM9B	ortholog_one2one
ENSG00000076604	TRAF4	ENSSSCG00000032658	TRAF4	ortholog_one2one
ENSG00000135709	KIAA0513	ENSSSCG00000002666	KIAA0513	ortholog_one2one
ENSG00000162924	REL	ENSSSCG00000008388	REL	ortholog_one2one
ENSG00000175352	NRIP3	ENSSSCG00000014570	NRIP3	ortholog_one2one
ENSG00000139220	PPFIA2	ENSSSCG00000000940	PPFIA2	ortholog_one2one
ENSG00000163320	CGGBP1	ENSSSCG00000032182	CGGBP1	ortholog_one2one
ENSG00000185499	MUC1	ENSSSCG00000006525		ortholog_one2many
ENSG00000175356	SCUBE2	ENSSSCG00000014575		ortholog_one2one
ENSG00000175105	ZNF654	ENSSSCG00000036885	ZNF654	ortholog_one2one
ENSG00000132026	RTBDN	ENSSSCG00000033304	RTBDN	ortholog_one2one
ENSG00000109101	FOXN1	ENSSSCG00000017762	FOXN1	ortholog_one2one
ENSG00000183873	SCN5A	ENSSSCG00000011259	SCN5A	ortholog_one2one
ENSG00000186487	MYT1L	ENSSSCG00000029334	MYT1L	ortholog_one2one
ENSG00000238083	LRRC37A2	ENSSSCG00000039259		ortholog_many2many
ENSG00000238083	LRRC37A2	ENSSSCG00000017577		ortholog_many2many
ENSG00000238083	LRRC37A2	ENSSSCG00000028962		ortholog_many2many
ENSG00000238083	LRRC37A2	ENSSSCG00000017324		ortholog_many2many
ENSG00000180096	SEPTIN1	ENSSSCG00000007800	SEPTIN1	ortholog_one2one
ENSG00000073969	NSF	ENSSSCG00000017316	NSF	ortholog_one2one
