Gene stable ID	Gene name	Macaque gene stable ID	Macaque gene name	Macaque homology type
ENSG00000152104	PTPN14	ENSMMUG00000015632	PTPN14	ortholog_one2one
ENSG00000141510	TP53	ENSMMUG00000008639	TP53	ortholog_one2one
ENSG00000106686	SPATA6L	ENSMMUG00000000136	SPATA6L	ortholog_one2one
ENSG00000133800	LYVE1	ENSMMUG00000015790	LYVE1	ortholog_one2one
ENSG00000122566	HNRNPA2B1	ENSMMUG00000003619	HNRNPA2B1	ortholog_one2one
ENSG00000251819	RNU6-322P	ENSMMUG00000044016	U6	ortholog_one2many
ENSG00000251819	RNU6-322P	ENSMMUG00000034697	U6	ortholog_one2many
ENSG00000251819	RNU6-322P	ENSMMUG00000038768	U6	ortholog_one2many
ENSG00000200095	RNU6-181P	ENSMMUG00000060351	U6	ortholog_one2one
ENSG00000206858	Y_RNA	ENSMMUG00000050397	Y_RNA	ortholog_one2one
ENSG00000198730	CTR9	ENSMMUG00000011438	CTR9	ortholog_one2one
ENSG00000172733	PURG	ENSMMUG00000022654	PURG	ortholog_one2one
ENSG00000179832	MROH1	ENSMMUG00000014716	MROH1	ortholog_one2one
ENSG00000166949	SMAD3	ENSMMUG00000015455	SMAD3	ortholog_one2one
ENSG00000130816	DNMT1	ENSMMUG00000014604	DNMT1	ortholog_one2one
ENSG00000151725	CENPU	ENSMMUG00000012176	CENPU	ortholog_one2one
ENSG00000162909	CAPN2	ENSMMUG00000011142	CAPN2	ortholog_one2one
ENSG00000184898	RBM43	ENSMMUG00000044949	RBM43	ortholog_one2one
ENSG00000110900	TSPAN11	ENSMMUG00000001357	TSPAN11	ortholog_one2one
ENSG00000110321	EIF4G2	ENSMMUG00000011436	EIF4G2	ortholog_one2one
ENSG00000113555	PCDH12	ENSMMUG00000006291	PCDH12	ortholog_one2one
ENSG00000067066	SP100	ENSMMUG00000016575	SP100	ortholog_one2one
ENSG00000239102	RNU7-185P	ENSMMUG00000035729	U7	ortholog_one2one
ENSG00000113119	TMCO6	ENSMMUG00000018246	TMCO6	ortholog_one2one
ENSG00000063046	EIF4B	ENSMMUG00000001062	EIF4B	ortholog_one2many
ENSG00000063046	EIF4B	ENSMMUG00000063977		ortholog_one2many
ENSG00000196305	IARS1	ENSMMUG00000004628	IARS1	ortholog_one2one
ENSG00000151726	ACSL1	ENSMMUG00000012177	ACSL1	ortholog_one2one
ENSG00000122180	MYOG	ENSMMUG00000043626	MYOG	ortholog_one2one
ENSG00000117650	NEK2	ENSMMUG00000005216	NEK2	ortholog_one2one
ENSG00000112983	BRD8	ENSMMUG00000001507	BRD8	ortholog_one2one
ENSG00000103591	AAGAB	ENSMMUG00000041415	AAGAB	ortholog_one2one
ENSG00000203724	C1orf53	ENSMMUG00000060620	C1orf53	ortholog_one2one
ENSG00000182197	EXT1	ENSMMUG00000008635	EXT1	ortholog_one2one
ENSG00000167977	KCTD5	ENSMMUG00000015942	KCTD5	ortholog_one2one
ENSG00000158764	ITLN2	ENSMMUG00000012037	ITLN2	ortholog_one2one
ENSG00000172382	PRSS27	ENSMMUG00000064050	PRSS27	ortholog_one2one
ENSG00000104067	TJP1	ENSMMUG00000017878	TJP1	ortholog_one2one
ENSG00000135124	P2RX4	ENSMMUG00000003521	P2RX4	ortholog_one2one
ENSG00000188783	PRELP	ENSMMUG00000021641	PRELP	ortholog_one2one
ENSG00000104643	MTMR9	ENSMMUG00000010963	MTMR9	ortholog_one2one
ENSG00000168118	RAB4A	ENSMMUG00000017720	RAB4A	ortholog_one2one
ENSG00000167978	SRRM2	ENSMMUG00000018858	SRRM2	ortholog_one2one
ENSG00000173726	TOMM20	ENSMMUG00000058824	TOMM20	ortholog_one2one
ENSG00000177710	SLC35G5	ENSMMUG00000023619		ortholog_one2many
ENSG00000238622	SNORD97	ENSMMUG00000035758		ortholog_one2one
ENSG00000236287	ZBED5	ENSMMUG00000006652	ZBED5	ortholog_one2one
ENSG00000150275	PCDH15	ENSMMUG00000009794	PCDH15	ortholog_one2one
ENSG00000152382	TADA1	ENSMMUG00000017790	TADA1	ortholog_one2one
ENSG00000143839	REN	ENSMMUG00000008464	REN	ortholog_one2one
ENSG00000175390	EIF3F	ENSMMUG00000015010	EIF3F	ortholog_one2one
ENSG00000199368	RNU6-1084P	ENSMMUG00000062330	U6	ortholog_one2one
ENSG00000154319	FAM167A	ENSMMUG00000021191	FAM167A	ortholog_one2one
ENSG00000173409	ARV1	ENSMMUG00000005892	ARV1	ortholog_one2one
ENSG00000136573	BLK	ENSMMUG00000019206	BLK	ortholog_one2one
ENSG00000182255	KCNA4	ENSMMUG00000055210	KCNA4	ortholog_one2one
ENSG00000131808	FSHB	ENSMMUG00000042298	FSHB	ortholog_one2one
ENSG00000149781	FERMT3	ENSMMUG00000012939	FERMT3	ortholog_one2one
ENSG00000251906	RNU6-351P	ENSMMUG00000036109	U6	ortholog_one2one
ENSG00000168769	TET2	ENSMMUG00000017831	TET2	ortholog_one2one
ENSG00000103363	ELOB	ENSMMUG00000045123	ELOB	ortholog_one2one
ENSG00000151239	TWF1	ENSMMUG00000006154	TWF1	ortholog_one2one
ENSG00000143514	TP53BP2	ENSMMUG00000011146	TP53BP2	ortholog_one2one
ENSG00000136574	GATA4	ENSMMUG00000019208	GATA4	ortholog_one2one
ENSG00000121988	ZRANB3	ENSMMUG00000000765	ZRANB3	ortholog_one2one
ENSG00000138684	IL21	ENSMMUG00000049383	IL21	ortholog_one2one
ENSG00000149743	TRPT1	ENSMMUG00000012940	TRPT1	ortholog_one2one
ENSG00000139155	SLCO1C1	ENSMMUG00000008271	SLCO1C1	ortholog_one2one
ENSG00000140470	ADAMTS17	ENSMMUG00000021160	ADAMTS17	ortholog_one2one
ENSG00000205884	DEFB136	ENSMMUG00000029034	DEFB136	ortholog_one2one
ENSG00000205882	DEFB134	ENSMMUG00000029035	DEFB134	ortholog_one2one
ENSG00000249784	SCARNA22	ENSMMUG00000038114		ortholog_one2one
ENSG00000185049	NELFA	ENSMMUG00000009944	NELFA	ortholog_one2one
ENSG00000233050	DEFB130B	ENSMMUG00000029037		ortholog_one2many
ENSG00000215343	ZNF705D	ENSMMUG00000039325		ortholog_many2many
ENSG00000215343	ZNF705D	ENSMMUG00000049842		ortholog_many2many
ENSG00000215343	ZNF705D	ENSMMUG00000040877		ortholog_many2many
ENSG00000143469	SYT14	ENSMMUG00000016349	SYT14	ortholog_one2one
ENSG00000226430	USP17L7	ENSMMUG00000052858		ortholog_many2many
ENSG00000226430	USP17L7	ENSMMUG00000059394		ortholog_many2many
ENSG00000226430	USP17L7	ENSMMUG00000051019		ortholog_many2many
ENSG00000005001	PRSS22	ENSMMUG00000037718	PRSS22	ortholog_one2one
ENSG00000077782	FGFR1	ENSMMUG00000022478	FGFR1	ortholog_one2one
ENSG00000140471	LINS1	ENSMMUG00000016503	LINS1	ortholog_one2one
ENSG00000167528	ZNF641	ENSMMUG00000014484	ZNF641	ortholog_one2one
ENSG00000007372	PAX6	ENSMMUG00000016810	PAX6	ortholog_one2one
ENSG00000153820	SPHKAP	ENSMMUG00000013254	SPHKAP	ortholog_one2one
ENSG00000186334	SLC36A3	ENSMMUG00000022870	SLC36A3	ortholog_one2one
ENSG00000102981	PARD6A	ENSMMUG00000062585	PARD6A	ortholog_one2one
ENSG00000153446	C16orf89	ENSMMUG00000017225	C20H16orf89	ortholog_one2one
ENSG00000109685	NSD2	ENSMMUG00000046942	NSD2	ortholog_one2one
ENSG00000183475	ASB7	ENSMMUG00000016504	ASB7	ortholog_one2one
ENSG00000139116	KIF21A	ENSMMUG00000021192	KIF21A	ortholog_one2one
ENSG00000135829	DHX9	ENSMMUG00000005635	DHX9	ortholog_one2one
ENSG00000244234	GMCL2	ENSMMUG00000008440	GMCL2	ortholog_one2one
ENSG00000113712	CSNK1A1	ENSMMUG00000001758	CSNK1A1	ortholog_one2one
ENSG00000119321	FKBP15	ENSMMUG00000000173	FKBP15	ortholog_one2one
ENSG00000130313	PGLS	ENSMMUG00000000195	PGLS	ortholog_one2one
ENSG00000212306	Y_RNA	ENSMMUG00000034825	Y_RNA	ortholog_one2one
ENSG00000154227	CERS3	ENSMMUG00000016498	CERS3	ortholog_one2one
ENSG00000065802	ASB1	ENSMMUG00000009511	ASB1	ortholog_one2one
ENSG00000140995	DEF8	ENSMMUG00000000391	DEF8	ortholog_one2one
ENSG00000130309	COLGALT1	ENSMMUG00000000198	COLGALT1	ortholog_one2one
ENSG00000275111	ZNF2	ENSMMUG00000019423	ZNF2	ortholog_one2one
ENSG00000136868	SLC31A1	ENSMMUG00000011197	SLC31A1	ortholog_one2one
ENSG00000134717	BTF3L4	ENSMMUG00000003636	BTF3L4	ortholog_one2one
ENSG00000176386	CDC26	ENSMMUG00000052074	CDC26	ortholog_one2one
ENSG00000136875	PRPF4	ENSMMUG00000005844	PRPF4	ortholog_one2one
ENSG00000142444	TIMM29	ENSMMUG00000053764	TIMM29	ortholog_one2one
ENSG00000116668	SWT1	ENSMMUG00000013882	SWT1	ortholog_one2one
ENSG00000127838	PNKD	ENSMMUG00000038299	PNKD	ortholog_one2one
ENSG00000113645	WWC1	ENSMMUG00000007457	WWC1	ortholog_one2one
ENSG00000200677	SNORD18	ENSMMUG00000026331	SNORD18	ortholog_one2one
ENSG00000241869	RN7SL363P	ENSMMUG00000048464	Metazoa_SRP	ortholog_one2one
ENSG00000182511	FES	ENSMMUG00000004659	FES	ortholog_one2one
ENSG00000165188	RNF183	ENSMMUG00000005848	RNF183	ortholog_one2one
ENSG00000275896	PRSS2	ENSMMUG00000016286	PRSS1	ortholog_one2many
ENSG00000275896	PRSS2	ENSMMUG00000051032	PRSS2	ortholog_one2many
ENSG00000188610	FAM72B	ENSMMUG00000004318		ortholog_one2many
ENSG00000148225	WDR31	ENSMMUG00000005850	WDR31	ortholog_one2one
ENSG00000006704	GTF2IRD1	ENSMMUG00000018842	GTF2IRD1	ortholog_one2one
ENSG00000143756	FBXO28	ENSMMUG00000000676	FBXO28	ortholog_one2one
ENSG00000085978	ATG16L1	ENSMMUG00000023358	ATG16L1	ortholog_one2one
ENSG00000126259	KIRREL2	ENSMMUG00000017051	KIRREL2	ortholog_one2one
ENSG00000114126	TFDP2	ENSMMUG00000011134	TFDP2	ortholog_one2one
ENSG00000119411	BSPRY	ENSMMUG00000005851	BSPRY	ortholog_one2one
ENSG00000119431	HDHD3	ENSMMUG00000007187	HDHD3	ortholog_one2one
ENSG00000148218	ALAD	ENSMMUG00000031965	ALAD	ortholog_one2one
ENSG00000143702	CEP170	ENSMMUG00000019914	CEP170	ortholog_one2one
ENSG00000158987	RAPGEF6	ENSMMUG00000006165		ortholog_one2many
ENSG00000123064	DDX54	ENSMMUG00000021795	DDX54	ortholog_one2one
ENSG00000148229	POLE3	ENSMMUG00000044537	POLE3	ortholog_one2one
ENSG00000161960	EIF4A1	ENSMMUG00000013499	EIF4A1	ortholog_one2one
ENSG00000157653	C9orf43	ENSMMUG00000062461	C9orf43	ortholog_one2one
ENSG00000114405	C3orf14	ENSMMUG00000055858	C2H3orf14	ortholog_one2one
ENSG00000103168	TAF1C	ENSMMUG00000008569	TAF1C	ortholog_one2one
ENSG00000187033	SAMD7	ENSMMUG00000058204	SAMD7	ortholog_one2one
ENSG00000153707	PTPRD	ENSMMUG00000006952	PTPRD	ortholog_one2one
ENSG00000105290	APLP1	ENSMMUG00000019753	APLP1	ortholog_one2one
ENSG00000138768	USO1	ENSMMUG00000021835	USO1	ortholog_one2one
ENSG00000184613	NELL2	ENSMMUG00000017279	NELL2	ortholog_one2one
ENSG00000197299	BLM	ENSMMUG00000019526	BLM	ortholog_one2one
ENSG00000168016	TRANK1	ENSMMUG00000006816	TRANK1	ortholog_one2one
ENSG00000273940	RN7SL722P	ENSMMUG00000043768	Metazoa_SRP	ortholog_one2many
ENSG00000181322	NME9	ENSMMUG00000007755	NME9	ortholog_one2one
ENSG00000164597	COG5	ENSMMUG00000015411	COG5	ortholog_one2one
ENSG00000238749	Y_RNA	ENSMMUG00000063885	Y_RNA	ortholog_one2many
ENSG00000222644	RNU2-16P	ENSMMUG00000034389	U2	ortholog_one2one
ENSG00000275904	Y_RNA	ENSMMUG00000063885	Y_RNA	ortholog_one2many
ENSG00000156194	PPEF2	ENSMMUG00000015716	PPEF2	ortholog_one2one
ENSG00000274098	RN7SL787P	ENSMMUG00000043768	Metazoa_SRP	ortholog_one2many
ENSG00000278010	SNORA70	ENSMMUG00000036561	SNORA70	ortholog_one2many
ENSG00000260691	ANKRD20A1	ENSMMUG00000049809		ortholog_many2many
ENSG00000260691	ANKRD20A1	ENSMMUG00000050280		ortholog_many2many
ENSG00000187838	PLSCR3	ENSMMUG00000015617	PLSCR3	ortholog_one2one
ENSG00000172340	SUCLG2	ENSMMUG00000009693	SUCLG2	ortholog_one2one
ENSG00000243968	RN7SL402P	ENSMMUG00000042388	Metazoa_SRP	ortholog_one2one
ENSG00000167604	NFKBID	ENSMMUG00000019756	NFKBID	ortholog_one2one
ENSG00000185860	CCDC190	ENSMMUG00000002585	CCDC190	ortholog_one2one
ENSG00000138744	NAAA	ENSMMUG00000017501	NAAA	ortholog_one2one
ENSG00000278551	RNU6-368P	ENSMMUG00000061113	U6	ortholog_many2many
ENSG00000278551	RNU6-368P	ENSMMUG00000060071	U6	ortholog_many2many
ENSG00000143207	COP1	ENSMMUG00000059669	COP1	ortholog_one2one
ENSG00000187091	PLCD1	ENSMMUG00000000985	PLCD1	ortholog_one2one
ENSG00000197150	ABCB8	ENSMMUG00000020442	ABCB8	ortholog_one2one
ENSG00000126264	HCST	ENSMMUG00000019758	HCST	ortholog_one2one
ENSG00000090316	MAEA	ENSMMUG00000008357	MAEA	ortholog_one2one
ENSG00000011600	TYROBP	ENSMMUG00000008004	TYROBP	ortholog_one2one
ENSG00000198373	WWP2	ENSMMUG00000003339	WWP2	ortholog_one2one
ENSG00000186889	TMEM17	ENSMMUG00000057986	TMEM17	ortholog_one2one
ENSG00000262481	TMEM256-PLSCR3	ENSMMUG00000015618	TMEM256	ortholog_one2many
ENSG00000132003	ZSWIM4	ENSMMUG00000017645	ZSWIM4	ortholog_one2one
ENSG00000125611	CHCHD5	ENSMMUG00000007779	CHCHD5	ortholog_one2one
ENSG00000205544	TMEM256	ENSMMUG00000015618	TMEM256	ortholog_one2many
ENSG00000284387	MIR24-2	ENSMMUG00000028662		ortholog_one2one
ENSG00000207808	MIR27A	ENSMMUG00000026947	mml-mir-27a	ortholog_one2one
ENSG00000207980	MIR23A	ENSMMUG00000026872	mml-mir-23a	ortholog_one2one
ENSG00000207613	MIR181C	ENSMMUG00000027001	mml-mir-181c	ortholog_one2one
ENSG00000132016	BRME1	ENSMMUG00000008317	BRME1	ortholog_one2many
ENSG00000132016	BRME1	ENSMMUG00000049316		ortholog_one2many
ENSG00000169992	NLGN2	ENSMMUG00000055083	NLGN2	ortholog_one2one
ENSG00000158428	CATIP	ENSMMUG00000031218	CATIP	ortholog_one2one
ENSG00000122176	FMOD	ENSMMUG00000021642	FMOD	ortholog_one2one
ENSG00000114850	SSR3	ENSMMUG00000016970	SSR3	ortholog_one2one
ENSG00000111716	LDHB	ENSMMUG00000002679	LDHB	ortholog_one2many
ENSG00000111716	LDHB	ENSMMUG00000031412		ortholog_one2many
ENSG00000111716	LDHB	ENSMMUG00000028941		ortholog_one2many
ENSG00000111716	LDHB	ENSMMUG00000019109		ortholog_one2many
ENSG00000181323	SPEM1	ENSMMUG00000015622	SPEM1	ortholog_one2one
ENSG00000132017	DCAF15	ENSMMUG00000008326	DCAF15	ortholog_one2one
ENSG00000184560	SPEM2	ENSMMUG00000015623	SPEM2	ortholog_one2one
ENSG00000118231	CRYGD	ENSMMUG00000052742	CRYGD	ortholog_one2one
ENSG00000181284	TMEM102	ENSMMUG00000009709	TMEM102	ortholog_one2one
ENSG00000132005	RFX1	ENSMMUG00000018966	RFX1	ortholog_one2one
ENSG00000240021	TEX35	ENSMMUG00000054486	TEX35	ortholog_one2one
ENSG00000161958	FGF11	ENSMMUG00000061498	FGF11	ortholog_one2one
ENSG00000034533	ASTE1	ENSMMUG00000005142	ASTE1	ortholog_one2one
ENSG00000103269	RHBDL1	ENSMMUG00000001982	RHBDL1	ortholog_one2one
ENSG00000171136	RLN3	ENSMMUG00000060189	RLN3	ortholog_one2one
ENSG00000140564	FURIN	ENSMMUG00000004657	FURIN	ortholog_one2one
ENSG00000104998	IL27RA	ENSMMUG00000013538	IL27RA	ortholog_one2one
ENSG00000163636	PSMD6	ENSMMUG00000001509	PSMD6	ortholog_one2one
ENSG00000170175	CHRNB1	ENSMMUG00000017690	CHRNB1	ortholog_one2one
ENSG00000163945	UVSSA	ENSMMUG00000038497	UVSSA	ortholog_one2one
ENSG00000196141	SPATS2L	ENSMMUG00000008101	SPATS2L	ortholog_one2one
ENSG00000139330	KERA	ENSMMUG00000051017	KERA	ortholog_one2one
ENSG00000026751	SLAMF7	ENSMMUG00000017327	SLAMF7	ortholog_one2one
ENSG00000092421	SEMA6A	ENSMMUG00000012265	SEMA6A	ortholog_one2one
ENSG00000135108	FBXO21	ENSMMUG00000017479	FBXO21	ortholog_one2one
ENSG00000187867	PALM3	ENSMMUG00000013539	PALM3	ortholog_one2one
ENSG00000102904	TSNAXIP1	ENSMMUG00000007803	TSNAXIP1	ortholog_one2one
ENSG00000141854	MISP3	ENSMMUG00000059667		ortholog_one2one
ENSG00000188032	C19orf67	ENSMMUG00000045865	C19orf67	ortholog_one2one
ENSG00000114805	PLCH1	ENSMMUG00000018341	PLCH1	ortholog_one2one
ENSG00000072062	PRKACA	ENSMMUG00000014132	PRKACA	ortholog_one2one
ENSG00000235608	NKX1-1	ENSMMUG00000051731	NKX1-1	ortholog_one2one
ENSG00000259224	SLC35G6	ENSMMUG00000023619		ortholog_one2many
ENSG00000167874	TMEM88	ENSMMUG00000008176	TMEM88	ortholog_one2one
ENSG00000207807	MIR95	ENSMMUG00000027050	mml-mir-95	ortholog_one2one
ENSG00000182224	CYB5D1	ENSMMUG00000063668	CYB5D1	ortholog_one2one
ENSG00000170801	HTRA3	ENSMMUG00000022672	HTRA3	ortholog_one2one
ENSG00000170043	TRAPPC1	ENSMMUG00000055778	TRAPPC1	ortholog_one2one
ENSG00000105011	ASF1B	ENSMMUG00000014135	ASF1B	ortholog_one2one
ENSG00000172183	ISG20	ENSMMUG00000007669	ISG20	ortholog_one2one
ENSG00000165671	NSD1	ENSMMUG00000009041	NSD1	ortholog_one2one
ENSG00000072071	ADGRL1	ENSMMUG00000014137	ADGRL1	ortholog_one2one
ENSG00000166794	PPIB	ENSMMUG00000045241	PPIB	ortholog_one2one
ENSG00000150681	RGS18	ENSMMUG00000013995	RGS18	ortholog_one2one
ENSG00000170037	CNTROB	ENSMMUG00000022225	CNTROB	ortholog_one2one
ENSG00000127328	RAB3IP	ENSMMUG00000051498	RAB3IP	ortholog_one2one
ENSG00000163995	ABLIM2	ENSMMUG00000013984	ABLIM2	ortholog_one2one
ENSG00000116906	GNPAT	ENSMMUG00000005801	GNPAT	ortholog_one2one
ENSG00000103723	AP3B2	ENSMMUG00000000617	AP3B2	ortholog_one2one
ENSG00000018408	WWTR1	ENSMMUG00000018982	WWTR1	ortholog_one2one
ENSG00000010270	STARD3NL	ENSMMUG00000023659	STARD3NL	ortholog_one2one
ENSG00000240803	RN7SL231P	ENSMMUG00000045484	Metazoa_SRP	ortholog_one2many
ENSG00000005007	UPF1	ENSMMUG00000023286	UPF1	ortholog_one2one
ENSG00000200469	RNU6-112P	ENSMMUG00000027683	U6	ortholog_one2one
ENSG00000092969	TGFB2	ENSMMUG00000004071	TGFB2	ortholog_one2one
ENSG00000207480	Y_RNA	ENSMMUG00000026353	Y_RNA	ortholog_one2one
ENSG00000144749	LRIG1	ENSMMUG00000001531	LRIG1	ortholog_one2one
ENSG00000138642	HERC6	ENSMMUG00000010314	HERC6	ortholog_one2one
ENSG00000164188	RANBP3L	ENSMMUG00000059966	RANBP3L	ortholog_one2one
ENSG00000163545	NUAK2	ENSMMUG00000049565	NUAK2	ortholog_one2one
ENSG00000183230	CTNNA3	ENSMMUG00000016902	CTNNA3	ortholog_one2one
ENSG00000132518	GUCY2D	ENSMMUG00000017723	GUCY2D	ortholog_one2one
ENSG00000146833	TRIM4	ENSMMUG00000022502	TRIM4	ortholog_one2one
ENSG00000157181	ODR4	ENSMMUG00000009085	ODR4	ortholog_one2one
ENSG00000011638	TMEM159	ENSMMUG00000016758	TMEM159	ortholog_one2one
ENSG00000113734	BNIP1	ENSMMUG00000014607	BNIP1	ortholog_one2one
ENSG00000198739	LRRTM3	ENSMMUG00000018766	LRRTM3	ortholog_one2one
ENSG00000158525	CPA5	ENSMMUG00000009494	CPA5	ortholog_one2one
ENSG00000108176	DNAJC12	ENSMMUG00000055640	DNAJC12	ortholog_one2one
ENSG00000130283	GDF1	ENSMMUG00000023290	GDF1	ortholog_one2one
ENSG00000138646	HERC5	ENSMMUG00000010316	HERC5	ortholog_one2one
ENSG00000143153	ATP1B1	ENSMMUG00000021078	ATP1B1	ortholog_one2one
ENSG00000212520	RNU6-1250P	ENSMMUG00000032895	U6	ortholog_one2one
ENSG00000239942	RN7SL394P	ENSMMUG00000040690	Metazoa_SRP	ortholog_one2one
ENSG00000251692	PTX4	ENSMMUG00000062229	PTX4	ortholog_one2one
ENSG00000105669	COPE	ENSMMUG00000023291	COPE	ortholog_one2one
ENSG00000096717	SIRT1	ENSMMUG00000030531	SIRT1	ortholog_one2one
ENSG00000120332	TNN	ENSMMUG00000000545	TNN	ortholog_one2one
ENSG00000152503	TRIM36	ENSMMUG00000011130	TRIM36	ortholog_one2one
ENSG00000139263	LRIG3	ENSMMUG00000004233	LRIG3	ortholog_one2one
ENSG00000266467	RN7SL220P	ENSMMUG00000039709	Metazoa_SRP	ortholog_one2one
ENSG00000179477	ALOX12B	ENSMMUG00000020329	ALOX12B	ortholog_one2one
ENSG00000148719	DNAJB12	ENSMMUG00000010431	DNAJB12	ortholog_one2one
ENSG00000145337	PYURF	ENSMMUG00000010318	PIGY	ortholog_one2one
ENSG00000133256	PDE6B	ENSMMUG00000003282	PDE6B	ortholog_one2one
ENSG00000091527	CDV3	ENSMMUG00000000058	CDV3	ortholog_one2one
ENSG00000076258	FMO4	ENSMMUG00000014230	FMO4	ortholog_one2one
ENSG00000266265	KLF14	ENSMMUG00000012491	KLF14	ortholog_one2one
ENSG00000243335	KCTD7	ENSMMUG00000011596	KCTD7	ortholog_one2one
ENSG00000173210	ABLIM3	ENSMMUG00000021657	ABLIM3	ortholog_one2one
ENSG00000079393	DUSP13	ENSMMUG00000009286		ortholog_one2one
ENSG00000179111	HES7	ENSMMUG00000019851	HES7	ortholog_one2one
ENSG00000179094	PER1	ENSMMUG00000021798	PER1	ortholog_one2one
ENSG00000198742	SMURF1	ENSMMUG00000009183	SMURF1	ortholog_one2one
ENSG00000167207	NOD2	ENSMMUG00000012207	NOD2	ortholog_one2one
ENSG00000174963	ZIC4	ENSMMUG00000004741	ZIC4	ortholog_one2one
ENSG00000117697	NSL1	ENSMMUG00000019287	NSL1	ortholog_one2one
ENSG00000105671	DDX49	ENSMMUG00000023293	DDX49	ortholog_one2one
ENSG00000121270	ABCC11	ENSMMUG00000008290	ABCC11	ortholog_one2one
ENSG00000169397	RNASE3	ENSMMUG00000056509		ortholog_one2many
ENSG00000169397	RNASE3	ENSMMUG00000057298		ortholog_one2many
ENSG00000108018	SORCS1	ENSMMUG00000000433	SORCS1	ortholog_one2one
ENSG00000162669	HFM1	ENSMMUG00000006819	HFM1	ortholog_one2one
ENSG00000211783	TRAV9-1	ENSMMUG00000047178	TRAV9-1	ortholog_one2one
ENSG00000211784	TRAV10	ENSMMUG00000060390	TRAV10	ortholog_one2one
ENSG00000164651	SP8	ENSMMUG00000003722	SP8	ortholog_one2one
ENSG00000211785	TRAV12-1	ENSMMUG00000065017		ortholog_one2one
ENSG00000211786	TRAV8-2	ENSMMUG00000057062		ortholog_many2many
ENSG00000211786	TRAV8-2	ENSMMUG00000061081		ortholog_many2many
ENSG00000211787	TRAV8-3	ENSMMUG00000057273	TRAV8-3	ortholog_one2one
ENSG00000211788	TRAV13-1	ENSMMUG00000053456	TRAV13-1	ortholog_one2one
ENSG00000215203	GRXCR1	ENSMMUG00000030349	GRXCR1	ortholog_one2one
ENSG00000211789	TRAV12-2	ENSMMUG00000047342	TRAV12-2	ortholog_one2one
ENSG00000146574	CCZ1B	ENSMMUG00000062930		ortholog_many2many
ENSG00000146574	CCZ1B	ENSMMUG00000007970		ortholog_many2many
ENSG00000211790	TRAV8-4	ENSMMUG00000057062		ortholog_many2many
ENSG00000211790	TRAV8-4	ENSMMUG00000061081		ortholog_many2many
ENSG00000120251	GRIA2	ENSMMUG00000018272	GRIA2	ortholog_one2one
ENSG00000211792	TRAV14DV4	ENSMMUG00000062974		ortholog_one2one
ENSG00000211793	TRAV9-2	ENSMMUG00000040154	TRAV9-2	ortholog_one2one
ENSG00000177675	CD163L1	ENSMMUG00000022109	CD163L1	ortholog_one2one
ENSG00000211794	TRAV12-3	ENSMMUG00000038070	TRAV12-3	ortholog_one2one
ENSG00000211795	TRAV8-6	ENSMMUG00000054116	TRAV8-6	ortholog_one2one
ENSG00000211796	TRAV16	ENSMMUG00000046335	TRAV16	ortholog_one2one
ENSG00000211797	TRAV17	ENSMMUG00000050375	TRAV17	ortholog_one2one
ENSG00000211799	TRAV19	ENSMMUG00000049773	TRAV19	ortholog_one2one
ENSG00000211800	TRAV20	ENSMMUG00000042599	TRAV20	ortholog_one2one
ENSG00000211801	TRAV21	ENSMMUG00000052490	TRAV21	ortholog_one2one
ENSG00000213533	STIMATE	ENSMMUG00000014526		ortholog_one2many
ENSG00000211802	TRAV22	ENSMMUG00000049909		ortholog_one2many
ENSG00000211802	TRAV22	ENSMMUG00000064338		ortholog_one2many
ENSG00000211802	TRAV22	ENSMMUG00000061146		ortholog_one2many
ENSG00000167283	ATP5MG	ENSMMUG00000009632		ortholog_one2many
ENSG00000132912	DCTN4	ENSMMUG00000019764	DCTN4	ortholog_one2one
ENSG00000211804	TRDV1	ENSMMUG00000052428		ortholog_one2many
ENSG00000211804	TRDV1	ENSMMUG00000057549		ortholog_one2many
ENSG00000211804	TRDV1	ENSMMUG00000063278		ortholog_one2many
ENSG00000211805	TRAV24	ENSMMUG00000052695		ortholog_one2many
ENSG00000211805	TRAV24	ENSMMUG00000061680		ortholog_one2many
ENSG00000211808	TRAV8-7	ENSMMUG00000060662		ortholog_one2one
ENSG00000090534	THPO	ENSMMUG00000007525	THPO	ortholog_one2one
ENSG00000211810	TRAV29DV5	ENSMMUG00000063215	TRAV29DV5	ortholog_one2one
ENSG00000259092	TRAV30	ENSMMUG00000053090	TRAV30	ortholog_one2one
ENSG00000211812	TRAV26-2	ENSMMUG00000052365	TRAV26-2	ortholog_one2one
ENSG00000211813	TRAV34	ENSMMUG00000059413	TRAV34	ortholog_one2one
ENSG00000107872	FBXL15	ENSMMUG00000056510	FBXL15	ortholog_one2one
ENSG00000211815	TRAV36DV7	ENSMMUG00000048706	TRAV36DV7	ortholog_one2one
ENSG00000211816	TRAV38-1	ENSMMUG00000062945	TRAV38-1	ortholog_one2one
ENSG00000211818	TRAV39	ENSMMUG00000038506	TRAV39	ortholog_one2one
ENSG00000211820	TRAV41	ENSMMUG00000016055	TRAV41	ortholog_one2one
ENSG00000211896	IGHG1	ENSMMUG00000015202		ortholog_many2many
ENSG00000211896	IGHG1	ENSMMUG00000040771		ortholog_many2many
ENSG00000211897	IGHG3	ENSMMUG00000015202		ortholog_many2many
ENSG00000211897	IGHG3	ENSMMUG00000040771		ortholog_many2many
